Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
43000.0,chalet,60.0,2,1,36.124316,-5.4516991,"calle Andalucía, 3"
43000.0,chalet,89.0,2,1,36.1276584,-5.4557823,calle Pablo Díaz
43000.0,flat,56.0,3,1,36.4608523,-5.7240932,Alcalá de los Gazules
43000.0,chalet,58.0,1,1,36.4621864,-5.7227117,"calle Barrio Nuevo, 15"
43000.0,flat,55.0,2,1,36.4679843,-6.2058245,El Cristo - Cayetano Roldán
43000.0,chalet,57.0,1,1,36.460762,-5.7215925,Alcalá de los Gazules
43000.0,countryHouse,80.0,0,1,36.9399628,-5.2772422,carretera de Antequera s/n
43000.0,countryHouse,200.0,7,1,36.6965154,-5.3869985,"calle Real, 18"
43500.0,flat,98.0,3,1,36.1148037,-5.4519632,calle Federico García Lorca
44000.0,flat,81.0,3,1,36.6704453,-6.1297482,plaza Doctor José Ortega Mateos s/n
44000.0,chalet,102.0,4,2,36.655584,-5.6549189,Algar
44000.0,flat,81.0,3,1,36.6728453,-6.1307377,Barrio San Telmo - Federico Mayo - El Porta
44000.0,flat,155.0,1,1,36.9166611,-5.2333491,Torre-Alhaquime
44000.0,flat,77.0,3,1,36.6030331,-6.2236034,calle Uva Pedro Ximénez
44000.0,flat,77.0,3,1,36.604201,-6.2244141,calle Uva Pedro Ximénez
44000.0,countryHouse,120.0,4,1,36.9352388,-5.2599555,"Pilar, 27"
44100.0,flat,94.0,3,2,36.1828125,-5.3837999,plaza María Pineda
44100.0,flat,94.0,3,2,36.1835557,-5.3840732,plaza María Pineda
44400.0,flat,46.0,2,1,36.4184962,-6.1541901,calle Gustavo Adolfo Bécquer
44840.0,flat,90.0,3,1,36.1834802,-5.3832279,Puente Mayorga-Campamento
44900.0,studio,14.0,0,1,36.6880095,-6.1404713,Barrio Centro
45000.0,chalet,33.0,2,1,36.4616846,-5.7244993,Alcalá de los Gazules
45000.0,flat,93.0,3,1,36.69273,-6.1446253,"calle Vino Fino, 2"
45000.0,flat,81.0,4,1,36.7426327,-5.7961526,Arcos de la Frontera
45000.0,studio,70.0,0,0,36.6965409,-6.1489912,calle Pedro Ximénez
45000.0,flat,92.0,4,1,36.7412922,-5.7957587,"avenida Alfonso X, 14"
45000.0,flat,67.0,2,1,36.8561943,-5.6517361,Villamartin
45000.0,flat,78.0,3,2,36.1678415,-5.3369146,calle Rota
45000.0,flat,81.0,4,0,36.7393579,-5.7955269,Arcos de la Frontera
45000.0,flat,84.0,3,1,36.1170139,-5.4501114,calle Federico García Lorca
45000.0,chalet,117.0,2,2,36.129226,-5.4622523,calle General Narváez
45000.0,penthouse,67.0,2,1,36.1239854,-5.4528628,"Hijar, 3"
45000.0,chalet,117.0,2,2,36.1321318,-5.4612989,calle General Narváez
45000.0,chalet,50.0,2,1,36.656285,-5.6569995,"calle Rafael Giron Taguas, 3"
