Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
11800000.0,chalet,2423.0,10,10,36.5237025,-5.0367344,La Zagaleta
11800000.0,chalet,2423.0,10,10,36.5441325,-5.0231872,"La Zagaleta, 9"
11800000.0,chalet,2420.0,10,10,36.5441325,-5.0231872,"La Zagaleta, 23"
11800000.0,chalet,2765.0,10,11,36.5408981,-5.0276985,La Zagaleta
11750000.0,chalet,1229.0,6,6,36.5102831,-4.8852579,"Los Monteros, 1"
11600000.0,chalet,910.0,6,9,36.5378288,-5.017879,Lugar Finca Zagaleta
11600000.0,chalet,910.0,6,9,36.5449158,-5.0228568,La Zagaleta
11600000.0,chalet,1400.0,6,8,36.5441325,-5.0231872,Coto la zagaleta s/n
11600000.0,chalet,1400.0,6,6,36.5441325,-5.0231872,"La Zagaleta, 8"
11600000.0,chalet,1400.0,6,9,36.5441325,-5.0231872,"LA ZAGALETA, 1200"
11500000.0,chalet,1445.0,8,8,36.5305907,-5.0041033,El Madroñal
11300000.0,chalet,912.0,5,7,36.4816365,-4.9696458,Ventura del Mar s/n
11300000.0,chalet,1038.0,5,5,36.4996449,-4.9370461,El Oasis de Marbella
11300000.0,chalet,1200.0,5,7,36.5083213,-4.9716962,calle ALHAMBRA
11300000.0,chalet,1318.0,5,5,36.5034654,-4.9364301,Barrio Las Lomas de Río Verde
11000000.0,chalet,934.0,6,10,36.5141438,-5.0027166,"Urbanizacion el Herrojo, 56"
11000000.0,chalet,934.0,6,10,36.5172583,-4.9971991,avenida Tomás Pascual
11000000.0,chalet,1157.0,7,6,36.5059063,-4.9263111,Barrio Puente Romano
10995000.0,chalet,946.0,6,6,36.517098,-4.9778362,"Osa Menor, La Cerquilla, No 43"
10995000.0,chalet,946.0,6,6,36.5131124,-4.9788722,Barrio Los Naranjos
10995000.0,chalet,854.0,6,7,36.5166325,-4.9742845,Barrio Los Naranjos
10995000.0,chalet,946.0,6,6,36.5136723,-4.979351,calle Osa Menor 2G
10995000.0,chalet,946.0,6,6,36.5152249,-4.9767165,Barrio Los Naranjos
10995000.0,chalet,946.0,6,6,36.514183,-4.9761169,Barrio Los Naranjos
10995000.0,chalet,946.0,6,6,36.514793,-4.9793878,Barrio Los Naranjos
10950000.0,chalet,854.0,6,7,36.5181484,-4.9740028,"calle Pléyades, 9 -8"
10950000.0,chalet,854.0,6,8,36.5189267,-4.9729398,Urbanizacion N Andalucia 5H
10950000.0,chalet,1675.0,6,6,36.5401145,-5.0242485,La Zagaleta
10950000.0,chalet,1146.0,6,8,36.5098634,-4.9241686,Virgen de Begoña s/n
10950000.0,chalet,854.0,6,7,36.5167427,-4.9757766,Urbanizacion N Andalucia 5H
10950000.0,chalet,854.0,6,7,36.5166124,-4.9752618,calle Pléyades
10950000.0,chalet,854.0,6,7,36.5191382,-4.9731114,Barrio Los Naranjos
10950000.0,chalet,854.0,6,7,36.5133039,-4.9990302,Villa Olivia s/n
10950000.0,chalet,854.0,6,7,36.5189157,-4.9725072,calle Pléyades
10900000.0,chalet,2202.0,8,8,36.5428725,-5.0239014,Lugar Finca Zagaleta
10900000.0,chalet,958.0,8,9,36.515128,-5.0022755,"Urbanizacion Cerro Artola, 17"
10900000.0,chalet,958.0,8,9,36.5176684,-4.9943987,"calle Pedrarias Davila, 179 -3"
10900000.0,chalet,2202.0,8,8,36.5118187,-4.884738,Barrio Casco Antiguo
10900000.0,chalet,958.0,8,9,36.5135779,-4.9977318,"Urbanizacion el Herrojo, 33"
10900000.0,flat,312.0,4,4,36.5005053,-4.9269585,"avenida Melvin Villaroel, 20"
10900000.0,chalet,960.0,8,9,36.5141775,-4.995553,La Quinta
10900000.0,chalet,958.0,8,10,36.5168693,-4.9930638,Urbanizacion el Herrojo
10900000.0,chalet,958.0,8,9,36.515655,-4.9958349,calle Hernán Cortés
10900000.0,penthouse,312.0,4,4,36.503001,-4.9239619,puente Romano s/n
10900000.0,duplex,312.0,4,4,36.5013874,-4.9258252,"calle Torre Verde, 4"
10900000.0,chalet,958.0,8,10,36.5165645,-4.9960737,calle Pedrarias Davila
10900000.0,chalet,958.0,8,9,36.517853,-4.9929488,calle Hernán Cortés
10900000.0,chalet,958.0,8,9,36.5173028,-4.9949813,"calle Hernán Cortés, 177"
10900000.0,chalet,1675.0,6,6,36.5441325,-5.0231872,"La Zagaleta 6 sector A1 Parc 6, 6"
10900000.0,chalet,958.0,8,9,36.512672,-4.9970828,La Quinta
10900000.0,chalet,1139.0,8,8,36.5442793,-5.0218676,zagaleta
10900000.0,chalet,1621.0,7,9,36.5254239,-4.9181929,calle Wagner
10850000.0,chalet,1467.0,12,11,36.5093071,-4.9628814,"avenida Valle del Golf, 34 -79"
10850000.0,chalet,1308.0,9,8,36.5012551,-4.8274236,Barrio Los Monteros
10850000.0,chalet,1308.0,9,8,36.5038685,-4.8233551,calle del Ciervo
10850000.0,chalet,1467.0,12,11,36.5094126,-4.9614535,avenida Valle del Golf
10850000.0,chalet,1467.0,12,11,36.508007,-4.9631771,avenida Valle del Golf
10850000.0,chalet,1467.0,12,12,36.5088137,-4.9631291,"Urbanizacion Nva Andalucia Aloha, 136"
10850000.0,chalet,1467.0,12,11,36.5037527,-4.9620776,avenida Valle del Golf
10850000.0,chalet,1469.0,10,11,36.5005819,-4.9649643,Barrio Las Brisas
10850000.0,chalet,1467.0,12,11,36.5072896,-4.9629806,avenida Valle del Golf
10850000.0,chalet,1467.0,12,11,36.5083355,-4.96357,Barrio Aloha
10750000.0,chalet,1000.0,6,7,36.5270845,-4.9096342,Urbanización Cascada de Camojan s/n
10750000.0,chalet,1000.0,6,8,36.5307865,-4.9047348,calle 2
10700000.0,chalet,1044.0,7,9,36.5098481,-5.0002395,Urbanizacion el Herrojo
10700000.0,chalet,1044.0,7,9,36.5126647,-5.0015035,"Urbanización Hills, 8"
10700000.0,chalet,1045.0,7,6,36.5003294,-4.8229033,"calle del Ciervo, 139 -141"
10700000.0,chalet,1044.0,7,9,36.5092767,-5.0042871,calle Delfos
10500000.0,chalet,1107.0,6,7,36.5316912,-4.9989066,Vía
10500000.0,chalet,1728.0,10,9,36.5351415,-5.0304843,La Zagaleta
10500000.0,chalet,1306.0,9,12,36.5441325,-5.0231872,La zagaleta s/n
10500000.0,chalet,975.0,6,5,36.5284178,-4.9128485,calle Liszt
10500000.0,chalet,548.0,4,4,36.5003749,-4.926708,calle Torre Verde
10500000.0,chalet,868.0,6,6,36.5276557,-4.911005,calle Liszt
10500000.0,chalet,1046.0,6,7,36.5254394,-4.9160657,calle Bach
10500000.0,chalet,1727.0,6,6,36.5458198,-5.0225052,La Zagaleta
10500000.0,chalet,548.0,4,4,36.5047981,-4.9263574,Barrio Puente Romano
10450000.0,chalet,975.0,6,6,36.5293637,-4.9101311,Barrio Sierra Blanca
10450000.0,chalet,868.0,6,8,36.5188243,-4.9220641,Barrio Nagüeles
10300000.0,chalet,1259.0,6,7,36.5303816,-5.0061111,El Madroñal 2
10300000.0,chalet,1346.0,6,7,36.5298718,-5.0014151,El Madroñal
10132130.0,chalet,1254.0,6,8,36.487197,-5.0345992,calle Torre Campanillas
10000000.0,chalet,952.0,6,6,36.4108408,-5.1816246,N-340
10000000.0,chalet,952.0,6,5,36.4146935,-5.181264,Barrio Guadalobón
10000000.0,chalet,926.0,9,10,36.4976319,-4.9507561,Barrio La Dama de Noche-La Alzambra
9950000.0,chalet,701.0,6,6,36.4984062,-4.9679252,"calle 02D Nva Andaluc, 18 -20"
9900000.0,chalet,1158.0,9,9,36.5222788,-5.0057833,"calle del Alcuzcuz, 14"
9900000.0,chalet,1158.0,9,10,36.5205305,-5.0058757,"Urbanizacion Reserva Alcuzcuz, 42"
9900000.0,chalet,1281.0,9,9,36.5180021,-5.0124167,Los Arqueros-Puerto del Almendro
9900000.0,chalet,1158.0,9,9,36.5170418,-5.0084236,calle Los Arqueros
9900000.0,chalet,1158.0,9,10,36.517894,-5.0096841,Los Pinos
9900000.0,chalet,1158.0,9,9,36.5246568,-5.0095001,La Zagaleta
9900000.0,chalet,1214.0,8,8,36.5319492,-5.0401242,Urbanizacion Coto la Zagaleta
9900000.0,chalet,1145.0,8,7,36.5393,-5.0222672,"Lugar Finca Zagaleta, 15 H"
9875000.0,chalet,600.0,6,6,36.5251855,-4.9104475,"calle Mozart, 156"
9875000.0,chalet,600.0,6,6,36.5089888,-4.8854094,"avenida Ramón y Cajal, 6"
9875000.0,chalet,600.0,6,7,36.5232876,-4.9160696,calle Rossini
9800000.0,chalet,1469.0,7,9,36.5269659,-5.0085873,"calle Miguel Hernandez, 94"
9800000.0,chalet,3200.0,6,6,36.5217127,-5.0474698,URBANIZACION FLAMINGOS II
9800000.0,duplex,482.0,3,4,36.4982676,-4.9385029,Arrabal la Jacaranda
9750000.0,chalet,1100.0,7,7,36.5033003,-5.0781921,alto Urbanizacion Montemayor
9750000.0,chalet,948.0,6,8,36.5105303,-4.9943349,La Quinta
9750000.0,chalet,1100.0,7,7,36.49454,-5.0698014,monte mayor s/n
9750000.0,chalet,1100.0,7,7,36.507627,-5.0777068,alto Urbanizacion Montemayor Alto
9750000.0,chalet,948.0,6,8,36.5136894,-4.9949784,La Quinta
9700000.0,chalet,2119.0,8,10,36.4715391,-5.0009651,calle 5
9680000.0,chalet,761.0,6,6,36.5095621,-4.9539814,Barrio Aloha
9680000.0,chalet,702.0,6,9,36.506636,-4.9583175,"Urbanizacion Nva Andalucia Aloha, 38 B"
9600000.0,chalet,803.0,7,7,36.511212,-5.0061173,"calle Halcon Maltes, 2"
9575000.0,chalet,976.0,6,6,36.5031128,-5.0032617,"Cerro Artola, 1"
9503180.0,chalet,1450.0,6,7,36.4904533,-5.0323299,Urbanizacion Nueva Atalaya
9500000.0,chalet,1190.0,7,7,36.4935769,-4.7576512,Urbanización Hacienda las Chapas
9500000.0,chalet,1190.0,7,7,36.4964511,-4.7523873,Barrio Hacienda Las Chapas
9500000.0,chalet,1190.0,7,7,36.4991827,-4.7574234,Urbanización Hacienda las Chapas
9500000.0,chalet,1190.0,7,7,36.4931733,-4.7619104,Barrio Hacienda Las Chapas
9500000.0,chalet,1237.0,7,9,36.5043562,-4.8322898,Barrio Bahía de Marbella
9500000.0,chalet,700.0,4,4,36.510505,-4.8852792,Barrio Casco Antiguo
9500000.0,chalet,1370.0,7,9,36.4913933,-5.0606472,Montemayor-Marbella Club
9490630.0,chalet,863.0,5,6,36.4872078,-5.0355776,calle Torre Campanillas
9490000.0,chalet,1022.0,6,6,36.5072436,-4.9659962,Barrio Aloha
9450000.0,chalet,601.0,5,8,36.5023109,-4.9643125,"calle Paris, 78"
9400000.0,chalet,1000.0,5,6,36.5401646,-5.0237,Vía
9400000.0,chalet,723.0,6,6,36.5428958,-5.0257636,La Zagaleta
9400000.0,chalet,2353.0,35,35,36.7553288,-5.1462044,Partidas norte
9400000.0,chalet,1080.0,5,6,36.5442768,-5.0228829,"A-397, 5"
9400000.0,chalet,1080.0,5,6,36.5318044,-5.0149387,"Urbanizacion Coto la Zagaleta, 5 A"
9400000.0,chalet,1080.0,5,6,36.5441325,-5.0231872,La Zagaleta s/n
9400000.0,chalet,1080.0,5,8,36.5320459,-5.0226055,Desconocido
9400000.0,chalet,1018.0,5,6,36.5436912,-5.0247445,La Zagaleta s/n
9400000.0,chalet,1080.0,5,8,36.5405652,-5.0242036,La Zagaleta
9400000.0,chalet,1080.0,5,8,36.5415961,-5.0246588,La Zagaleta
9400000.0,chalet,1080.0,5,6,36.5311884,-5.0213338,La Zagaleta
9350000.0,chalet,712.0,6,6,36.5055888,-4.9833502,calle Orión
9350000.0,chalet,712.0,6,3,36.5170507,-4.9758266,Barrio Los Naranjos
9000000.0,chalet,2039.0,9,11,36.517939,-4.9127256,calle Alora
9000000.0,chalet,1254.0,7,7,36.5288429,-4.7539721,La Mairena
8995000.0,chalet,868.0,5,5,36.5097438,-4.9405323,"calle Sierra de Istán, 84"
8995000.0,chalet,868.0,5,5,36.5113664,-4.9428878,calle Cerro Muriano
8995000.0,chalet,860.0,6,6,36.5161379,-4.913091,"calle Pizarra, 3 -1"
8995000.0,chalet,868.0,5,5,36.5099647,-4.9425482,"calle Cerro Muriano, 80 -79"
8995000.0,chalet,1029.0,6,8,36.5103831,-4.9116649,"calle San Joaquín, 48 --46"
8995000.0,chalet,860.0,6,7,36.5027721,-4.9277586,"Conjunto Jardín Andaluz, 10"
8995000.0,chalet,860.0,6,6,36.5160414,-4.9119773,calle Pizarra
8990000.0,chalet,820.0,6,8,36.5114193,-4.8861192,Barrio Casco Antiguo
