Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
362000.0,chalet,167.0,4,5,37.7865859,-3.7881637,Renfe - Bulevar 1º y 2º Fase
360000.0,countryHouse,201.0,5,3,38.220161,-3.5219628,Vilches
360000.0,chalet,181.0,3,3,37.7774182,-3.7849187,Belén - San Roque
360000.0,chalet,419.0,5,3,38.2819809,-3.6147563,calle Clara Campoamor
360000.0,chalet,239.0,6,1,37.7924296,-3.7848242,calle Doctor Eduardo Balguerias
360000.0,chalet,200.0,4,1,38.0134626,-3.3634524,calle de Valencia
360000.0,chalet,245.0,3,3,37.7754459,-3.785179,Belén - San Roque
360000.0,countryHouse,767.0,17,2,37.9104949,-3.0018776,"plaza Francisco Martínez, 10"
360000.0,chalet,360.0,4,3,38.0130581,-3.3514009,Ubeda
360000.0,chalet,81.0,2,1,37.4629718,-3.8985793,"calle Caserda, 16"
360000.0,chalet,400.0,4,4,37.8937521,-4.1366137,"travesía de Alharilla, 15"
360000.0,countryHouse,102.0,5,1,37.4624481,-3.9231941,"calle Pradillo, 10"
358000.0,chalet,150.0,2,2,37.4523644,-3.9250411,"calle Pintora Cañete, 27"
355000.0,flat,145.0,3,2,37.766874,-3.7822431,"alameda Adolfo Suarez, 5"
354500.0,chalet,521.0,6,4,37.7687138,-3.7386463,"camino de Malagón, 17"
352000.0,chalet,340.0,8,2,37.7828551,-3.7334334,calle Cerro Molina
350000.0,chalet,559.0,7,4,38.3871881,-2.5763817,"calle del Doctor Vigueras, 88"
350000.0,flat,119.0,4,2,37.7697528,-3.7918397,plaza los Jardinillos
350000.0,flat,204.0,5,3,37.7745156,-3.7909733,Hospital
350000.0,flat,198.0,4,2,37.7627393,-3.7916919,calle Horno Puerta de Granada
350000.0,chalet,304.0,5,4,38.0324125,-3.4364634,calle Viña Lozano
350000.0,chalet,504.0,5,4,37.6632824,-4.1066742,calle alta
350000.0,penthouse,198.0,4,2,37.7641133,-3.7952451,calle Horno Puerta de Granada
350000.0,countryHouse,300.0,5,5,38.1192613,-2.6723713,calle Aldea s/n
350000.0,chalet,523.0,5,5,38.0905989,-3.6454694,calle Pintor Leonardo da Vinci
350000.0,flat,240.0,4,2,37.7680898,-3.790411,plaza los Jardinillos
350000.0,chalet,252.0,4,4,37.771333,-3.7087343,N-323a
350000.0,chalet,150.0,3,2,37.7818625,-3.7510406,Antigua Carretera Bailén-Motril
350000.0,chalet,418.0,10,4,37.8390674,-3.353751,paseo Primero de Mayo
350000.0,chalet,274.0,5,4,38.0914776,-3.6421895,calle pintor zabaleta
350000.0,chalet,418.0,10,1,37.8392023,-3.3518113,Jodar
350000.0,countryHouse,240.0,3,2,37.7649683,-3.5299699,camino Navaparis s/n SN
350000.0,chalet,380.0,6,3,37.7746672,-3.7927845,avenida del Ejército Español s/n
350000.0,chalet,212.0,4,2,38.1352907,-2.9388053,via PRADO SALIDO s/n
350000.0,flat,189.0,5,3,37.7748303,-3.7954238,Santa Isabel
350000.0,chalet,260.0,5,2,37.6765834,-3.7343592,Puente Jontoya - Puente de la Sierra - El Arroyo
350000.0,chalet,337.0,7,2,37.7656654,-3.7921603,San Felipe - El Almendral - La Merced
350000.0,chalet,300.0,5,6,38.1300066,-2.6926801,Santiago-Pontones
350000.0,chalet,377.0,6,2,37.7637653,-3.793197,San Felipe - El Almendral - La Merced
350000.0,chalet,530.0,4,3,38.0936781,-3.7821117,Bailén
350000.0,flat,240.0,4,2,37.7696368,-3.7901746,"plaza los Jardinillos, 7"
350000.0,chalet,361.0,6,3,38.2711036,-3.6134887,"paseo Molino de Viento, 17"
350000.0,chalet,400.0,7,3,37.7668607,-3.8736774,Urbanización Megatín s/n
350000.0,chalet,620.0,6,4,37.9897663,-3.4706432,Baeza
350000.0,chalet,390.0,4,4,38.0920564,-3.7763919,Bailén
350000.0,chalet,281.0,4,4,37.7742755,-3.7149349,La Guardia de Jaén
350000.0,chalet,250.0,4,2,37.77819,-3.7823272,"calle la Luna, 70"
350000.0,countryHouse,300.0,4,4,38.1492255,-3.9741291,camino las viñas s/n
350000.0,chalet,282.0,5,4,37.7603456,-3.7870589,Alcantarilla - La Glorieta
350000.0,chalet,300.0,4,4,38.0969098,-3.6369803,"Urbanizacion la Cruz, 1"
350000.0,chalet,350.0,5,3,38.0934464,-3.7798887,Bailén
350000.0,countryHouse,450.0,7,3,37.9101871,-2.9987041,"paseo Solar, 45"
350000.0,chalet,340.0,6,5,38.0313437,-3.4353259,"Urbanizacion las Viñas, 32"
350000.0,countryHouse,630.0,5,2,37.9099106,-3.0010326,calle Almedina s/n
349900.0,chalet,617.0,12,3,37.8703181,-4.1871434,calle Toribio Herrero
349900.0,chalet,250.0,6,2,37.5401481,-3.995169,Castillo de Locubin
349000.0,chalet,184.0,4,3,38.0961451,-3.6203669,calle Mar de Alborán
349000.0,penthouse,294.0,4,2,37.7200823,-3.9725312,avenida de San Amador
349000.0,chalet,306.0,5,4,37.716512,-3.9788779,"calle Mariana Pineda, 19"
347900.0,flat,181.0,4,3,37.7825091,-3.7877735,calle Miguel Castillejo
345000.0,chalet,326.0,4,3,38.0176842,-3.376127,Ubeda
345000.0,chalet,385.0,6,4,37.7645838,-3.7869202,San Ildefonso - Catedral
345000.0,chalet,317.0,4,2,38.0937,-3.6441385,calle Romero
345000.0,chalet,385.0,6,4,37.7656659,-3.7892199,calle Muñoz Garnica
345000.0,chalet,641.0,8,3,37.7651014,-3.790026,San Felipe - El Almendral - La Merced
344500.0,flat,180.0,4,3,37.7741545,-3.7957171,"avenida del Ejército Español, 20"
340000.0,chalet,254.0,4,4,37.7729583,-3.7187877,La Guardia de Jaén
340000.0,chalet,338.0,6,4,37.6966079,-3.8095523,calle IV Centenario
340000.0,chalet,353.0,4,4,38.091375,-3.6227787,calle Italia
340000.0,chalet,269.0,6,2,38.0384032,-3.3351747,teatinos
340000.0,chalet,468.0,11,2,37.9314975,-3.6941531,Villatorres
340000.0,chalet,269.0,6,2,38.0370395,-3.3313597,Los Teatinos s/n
340000.0,flat,240.0,4,2,37.7724786,-3.7842798,"calle República Argentina, 12"
340000.0,flat,130.0,2,1,37.7418136,-3.6926837,"calle Nueva, 10"
338800.0,flat,123.0,3,2,37.7675709,-3.7886699,"calle San Clemente, 5"
335000.0,flat,175.0,4,2,37.7672255,-3.7874227,San Bartolomé - Millán de Priego
335000.0,flat,167.0,4,2,37.7656499,-3.7883625,plaza Dean Mazas
335000.0,flat,196.0,4,3,37.7780149,-3.7903083,avenida Eduardo García Maroto
335000.0,chalet,304.0,3,3,37.7816465,-3.8187866,Valdeastillas - Fuentezuelas
335000.0,flat,168.0,4,2,37.7683764,-3.7896094,plaza Dean Mazas
335000.0,duplex,151.0,4,2,37.7786157,-3.7868254,Renfe - Bulevar 1º y 2º Fase
